Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
51308.0,4.0,4.0,120.0,488.0,30.0,30.0,30.0,0.0,122.0,122.0,122.0,0.0,11850.0039,155.92110390000002,7329.714286,17413.69985,46656.0,1.0,51027.0,17009.0,29418.02633,50978.0,1.0,4604.0,1534.666667,2613.188538,4552.0,3.0,0.0,0.0,0.0,0.0,104.0,80.0,77.96055196,77.96055196,30.0,122.0,70.88888889,48.48825746,2351.111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.75,30.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,120.0,4.0,488.0,-1.0,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
233.0,2.0,2.0,66.0,248.0,33.0,33.0,33.0,0.0,124.0,124.0,124.0,0.0,1347639.485,17167.38197,77.66666667,50.52062285,136.0,48.0,48.0,48.0,0.0,48.0,48.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,64.0,64.0,8583.690987,8583.690987,33.0,124.0,69.4,49.84275273,2484.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,86.75,33.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.0,2.0,248.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
136834.0,15.0,14.0,914.0,11338.0,268.0,0.0,60.93333333,85.91895406,2920.0,0.0,809.8571429,893.8176425,89539.14963,211.93562999999997,4886.928571,10002.390229999999,31301.0,2.0,136834.0,9773.857143000001,13433.13429,35207.0,19.0,104776.0,8059.692308,17388.401280000002,58300.0,2.0,0.0,0.0,0.0,0.0,312.0,292.0,109.62187759999999,102.31375240000001,0.0,2920.0,408.4,712.5310688999999,507700.5241,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,422.4827586,60.93333333,809.8571429,0.0,0.0,0.0,0.0,0.0,0.0,15.0,914.0,14.0,11338.0,8192.0,127.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
998400.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,12.01923077,2.0032051280000003,998400.0,0.0,998400.0,998400.0,998400.0,998400.0,0.0,998400.0,998400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,2.0032051280000003,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,64779.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
60979.0,1.0,1.0,42.0,133.0,42.0,42.0,42.0,0.0,133.0,133.0,133.0,0.0,2869.8404370000003,32.79817642,60979.0,0.0,60979.0,60979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,16.39908821,16.39908821,42.0,133.0,72.33333333,52.5388745,2760.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.5,42.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,1.0,133.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
60733.0,1.0,1.0,47.0,103.0,47.0,47.0,47.0,0.0,103.0,103.0,103.0,0.0,2469.826947,32.93102597,60733.0,0.0,60733.0,60733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,16.46551298,16.46551298,47.0,103.0,65.66666667,32.33161507,1045.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.5,47.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,1.0,103.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1575009.0,35.0,40.0,2686.0,6718.0,408.0,0.0,76.74285714,105.4269591,976.0,0.0,167.95,324.0548347,5970.759532,47.61877551,21283.90541,115361.3221,969873.0,1.0,1575009.0,46323.79412,181043.5729,1010439.0,3.0,605067.0,15514.53846,38300.7395,193212.0,1.0,0.0,0.0,0.0,0.0,724.0,824.0,22.22209524,25.39668027,0.0,976.0,123.73684209999999,248.84138819999998,61922.03649,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,125.3866667,76.74285714,167.95,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2686.0,40.0,6718.0,8192.0,245.0,33.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22401.0,1.0,1.0,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,4285.522968,89.28172849,22401.0,0.0,22401.0,22401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,44.64086425,44.64086425,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,1.0,48.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31250.0,64.0,0.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,15625.0,15625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8043.0,39096.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53925.0,1.0,1.0,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,1780.250348,37.08854891,53925.0,0.0,53925.0,53925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,18.54427446,18.54427446,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,1.0,48.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
65074.0,1.0,1.0,48.0,195.0,48.0,48.0,48.0,0.0,195.0,195.0,195.0,0.0,3734.2102840000002,30.73424102,65074.0,0.0,65074.0,65074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,15.36712051,15.36712051,48.0,195.0,97.0,84.87048957,7203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,145.5,48.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,1.0,195.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25040.0,1.0,1.0,52.0,68.0,52.0,52.0,52.0,0.0,68.0,68.0,68.0,0.0,4792.332268,79.87220447,25040.0,0.0,25040.0,25040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,39.93610224,39.93610224,52.0,68.0,57.33333333,9.237604307,85.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,86.0,52.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,1.0,68.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
63.0,1.0,3.0,6.0,18.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,380952.381,63492.06349,21.0,21.37755833,45.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,7.071067812000001,14.0,4.0,0.0,0.0,0.0,0.0,20.0,60.0,15873.01587,47619.04762,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,7.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,18.0,256.0,389.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31105.0,4.0,2.0,116.0,234.0,29.0,29.0,29.0,0.0,117.0,117.0,117.0,0.0,11252.21026,192.895033,6221.0,10858.501,25092.0,2.0,25097.0,8365.666667,14485.42959,25092.0,2.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,80.0,40.0,128.5966886,64.29834432,29.0,117.0,54.14285714,42.93960321,1843.8095239999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.16666667,29.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,116.0,2.0,234.0,-1.0,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
163.0,2.0,2.0,88.0,168.0,44.0,44.0,44.0,0.0,84.0,84.0,84.0,0.0,1570552.1469999999,24539.8773,54.33333333,90.64950818,159.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,40.0,12269.93865,12269.93865,44.0,84.0,60.0,21.9089023,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,44.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,88.0,2.0,168.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
93.0,1.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,3.464101615,129032.2581,53763.44086,23.25,34.12110784,73.0,1.0,0.0,0.0,0.0,0.0,0.0,75.0,25.0,41.56921938,73.0,1.0,0.0,0.0,0.0,0.0,32.0,104.0,10752.68817,43010.75269,0.0,6.0,2.0,3.0983866769999997,9.6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.4,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,253.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
200.0,2.0,2.0,60.0,264.0,30.0,30.0,30.0,0.0,132.0,132.0,132.0,0.0,1620000.0,20000.0,66.66666667,75.44755353,150.0,3.0,3.0,3.0,0.0,3.0,3.0,47.0,47.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,40.0,40.0,10000.0,10000.0,30.0,132.0,70.8,55.86770087,3121.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.5,30.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,60.0,2.0,264.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
193.0,2.0,2.0,92.0,124.0,46.0,46.0,46.0,0.0,62.0,62.0,62.0,0.0,1119170.9840000002,20725.3886,64.33333333,71.59143338,143.0,3.0,3.0,3.0,0.0,3.0,3.0,47.0,47.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,40.0,40.0,10362.6943,10362.6943,46.0,62.0,52.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.5,46.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,92.0,2.0,124.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
190527.0,2.0,2.0,88.0,168.0,44.0,44.0,44.0,0.0,84.0,84.0,84.0,0.0,1343.641584,20.99439974,63509.0,109994.7526,190520.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,64.0,64.0,10.49719987,10.49719987,44.0,84.0,60.0,21.9089023,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,44.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,88.0,2.0,168.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23698.0,1.0,1.0,54.0,70.0,54.0,54.0,54.0,0.0,70.0,70.0,70.0,0.0,5232.509072,84.39530762,23698.0,0.0,23698.0,23698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,42.19765381,42.19765381,54.0,70.0,59.33333333,9.237604307,85.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.0,54.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,1.0,70.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30565.0,1.0,1.0,47.0,134.0,47.0,47.0,47.0,0.0,134.0,134.0,134.0,0.0,5921.805987,65.4343203,30565.0,0.0,30565.0,30565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,20.0,32.71716015,32.71716015,47.0,134.0,76.0,50.22947342,2523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,114.0,47.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,1.0,134.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5062791.0,9.0,6.0,392.0,5205.0,205.0,0.0,43.55555556,72.42946761,2021.0,0.0,867.5,883.0519237,1105.5167,2.962792657,361627.9286,1307760.033,4904921.0,3.0,5062791.0,632848.875,1726408.8730000001,4904921.0,3.0,75309.0,15061.8,19411.55368,40500.0,90.0,0.0,0.0,0.0,0.0,192.0,132.0,1.777675594,1.1851170629999999,0.0,2021.0,349.8125,659.0590482999999,434358.8292,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,373.1333333,43.55555556,867.5,0.0,0.0,0.0,0.0,0.0,0.0,9.0,392.0,6.0,5205.0,8192.0,119.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.0,2.0,0.0,2071.0,0.0,2065.0,6.0,1035.5,1455.932862,0.0,0.0,0.0,0.0,1040000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,1000000.0,0.0,6.0,2065.0,1378.666667,1188.7642039999998,1413160.333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2068.0,1035.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2071.0,0.0,0.0,256.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
635.0,2.0,2.0,508.0,2796.0,254.0,254.0,254.0,0.0,1398.0,1398.0,1398.0,0.0,5203149.606000001,6299.212598,211.66666669999998,360.5555898,628.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,40.0,3149.606299,3149.606299,254.0,1398.0,711.6,626.5946058,392620.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,889.5,254.0,1398.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,508.0,2.0,2796.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30815.0,4.0,2.0,156.0,224.0,39.0,39.0,39.0,0.0,112.0,112.0,112.0,0.0,12331.656659999999,194.71036830000003,6163.0,13491.972630000002,30295.0,3.0,30302.0,10100.66667,17488.80569,30295.0,3.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,128.0,64.0,129.8069122,64.90345611,39.0,112.0,59.85714286,35.62035266,1268.809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.83333333,39.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,156.0,2.0,224.0,-1.0,-1.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
87906.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,136.50945330000002,22.75157555,87906.0,0.0,87906.0,87906.0,87906.0,87906.0,0.0,87906.0,87906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,22.75157555,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,253.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
90435.0,1.0,1.0,47.0,112.0,47.0,47.0,47.0,0.0,112.0,112.0,112.0,0.0,1758.1688510000001,22.11533145,90435.0,0.0,90435.0,90435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,11.05766573,11.05766573,47.0,112.0,68.66666667,37.527767499999996,1408.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,103.0,47.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,1.0,112.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
137.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14598.54015,137.0,0.0,137.0,137.0,137.0,137.0,0.0,137.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,14598.54015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,245.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
86421.0,1.0,1.0,53.0,108.0,53.0,53.0,53.0,0.0,108.0,108.0,108.0,0.0,1862.9731199999999,23.14252323,86421.0,0.0,86421.0,86421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,11.57126161,11.57126161,53.0,108.0,71.33333333,31.75426481,1008.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,107.0,53.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,1.0,108.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30594.0,4.0,2.0,120.0,200.0,30.0,30.0,30.0,0.0,100.0,100.0,100.0,0.0,10459.56724,196.11688569999998,6118.8,12762.39892,28915.0,3.0,28921.0,9640.333333,16692.350980000003,28915.0,3.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,128.0,64.0,130.74459040000002,65.37229522,30.0,100.0,50.0,34.15650255,1166.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33333333,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,120.0,2.0,200.0,-1.0,-1.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23622.0,1.0,1.0,43.0,91.0,43.0,43.0,43.0,0.0,91.0,91.0,91.0,0.0,5672.678011999999,84.666836,23622.0,0.0,23622.0,23622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,42.333418,42.333418,43.0,91.0,59.0,27.71281292,768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.5,43.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,1.0,91.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
134620.0,2.0,2.0,98.0,222.0,49.0,49.0,49.0,0.0,111.0,111.0,111.0,0.0,2377.061358,29.71326697,44873.33333,77681.32742,134572.0,1.0,1.0,1.0,0.0,1.0,1.0,47.0,47.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,64.0,40.0,14.85663349,14.85663349,49.0,111.0,73.8,33.95879857,1153.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.25,49.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,98.0,2.0,222.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30254496.0,8.0,7.0,318.0,926.0,288.0,0.0,39.75,100.3447628,457.0,0.0,132.2857143,221.83831519999998,41.11785567,0.49579408,2161035.429,4205649.919,10000000.0,2.0,30200000.0,4316717.714,5274570.326,10100000.0,1902.0,30200000.0,5033964.333000001,5404289.119,10100000.0,1152.0,0.0,0.0,0.0,0.0,184.0,176.0,0.264423509,0.23137057100000002,0.0,457.0,77.75,164.14891609999998,26944.86667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,82.93333333,39.75,132.2857143,0.0,0.0,0.0,0.0,0.0,0.0,8.0,318.0,7.0,926.0,8192.0,110.0,6.0,20.0,152417.0,176354.9148,356054.0,50411.0,9919924.332999999,141985.2061,10000000.0,9755993.0,0
73407.0,2.0,1.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,163.4721484,40.86803711,36703.5,51902.34485,73404.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,32.0,27.24535807,13.62267904,0.0,6.0,4.5,3.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0,0.0,0.0,118.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
179.0,2.0,2.0,54.0,182.0,27.0,27.0,27.0,0.0,91.0,91.0,91.0,0.0,1318435.754,22346.36872,59.66666667,63.31139971,128.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,40.0,52.0,11173.18436,11173.18436,27.0,91.0,52.6,35.05424368,1228.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.75,27.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,54.0,2.0,182.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
703.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2844.950213,703.0,0.0,703.0,703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,1422.475107,1422.475107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,227.0,229.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
378.0,1.0,1.0,48.0,106.0,48.0,48.0,48.0,0.0,106.0,106.0,106.0,0.0,407407.4074,5291.0052909999995,378.0,0.0,378.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,2645.502646,2645.502646,48.0,106.0,67.33333333,33.48631561,1121.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,101.0,48.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,1.0,106.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30943.0,2.0,2.0,72.0,240.0,36.0,36.0,36.0,0.0,120.0,120.0,120.0,0.0,10083.05594,129.269948,10314.33333,17819.929640000002,30891.0,4.0,4.0,4.0,0.0,4.0,4.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,64.0,64.0,64.63497398,64.63497398,36.0,120.0,69.6,46.00869483,2116.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,87.0,36.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,72.0,2.0,240.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
45157210.0,6.0,5.0,36.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.7972148859999999,0.243593437,4515721.0,4965702.085,10000000.0,22011.0,45200000.0,9031442.0,2235856.669,10000000.0,5031820.0,40100000.0,10000000.0,74.69214595,10000000.0,10000000.0,0.0,0.0,0.0,0.0,120.0,160.0,0.13286914800000002,0.11072429,0.0,6.0,3.5,3.089571903,9.545454545,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.8181818180000002,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36.0,5.0,0.0,253.0,980.0,5.0,20.0,22091.5,55.5367746,22136.0,22011.0,10000000.0,59.90548111,10000000.0,10000000.0,0
